"","Csde1","Csde2","Csde3","IgG1","IgG2","IgG3","Input1","Input2","Input3"
"CD8A",11.5625476765964,14.0280772286456,28.8259283067136,67.0112657246337,10.6900915049311,0,80.2086432130399,73.2721299489172,54.907800213726
"CD8B",0,0.470917437575208,0,0,0,0,5.07031844559125,1.55105615194724,0.966602725104707
"CD9",175.872989738842,285.820595838182,253.041466573215,234.543015691965,152.336796032757,66.0560968627882,367.340384997303,383.107475724795,269.469310087273
"CD93",1053.39112762592,1526.02967866037,1293.37232077536,939.824502578067,1044.03019915488,738.560749469397,695.666338907658,802.847703832368,601.867201095189
"CD96",0,0,0,0,0,0,0.507018091146272,0.531532023269138,0.493884847660703
"Cd99",422.146352423288,787.39862197629,918.736146843853,427.696087438289,340.100753933598,644.493269390988,360.706442798047,373.099648884779,378.452303910965
"CD99L2",2576.05659447527,3445.58164049786,3142.05069789573,2300.28237476217,2156.36037648285,2222.75433695718,1803.48351055975,1997.93713619496,1596.26417789244
"CDA",1.29924191060058,4.34038434949795,1.5575106965051,0,0,0,1.69380084065458,1.01908771113882,3.06552916070799
"CDADC1",267.765907905285,223.179780718337,216.901319676836,362.637506951511,287.204493204971,336.792604328814,316.07020848852,289.299729838371,304.215248215541
"CDAN1",726.943386910688,726.931866568896,637.561754964939,488.401338558562,550.892367048692,744.470064642775,552.413169366052,472.121366462819,589.378671016749
"CDC123",336.66780080164,399.013624793611,390.514812184619,356.080603942587,269.040667438368,387.507865338052,389.648231054245,435.248890773644,380.968521896692
"CDC14A",71.6397119434846,53.6612174507156,65.4985737315078,115.906966928719,76.6842769410399,55.5505928980818,118.143801798326,93.8049702092444,113.32779276601
"CDC14B",60.3950046848862,41.4250843590256,38.798855606969,205.249886058484,108.833555215433,131.998676335595,145.760022106075,133.590838983788,157.508920318795
"CDC16",1007.75919466302,1110.39397911007,1118.228940415,530.599330129916,660.341271182999,742.584330756404,953.607980186144,930.215867340938,899.964894922139
"CDC20",193.483744860674,366.555634272993,335.258102707932,44.1492735420169,104.510127510845,53.5589974563148,139.875539571089,114.799891964548,116.446862741835
"CDC20B",73.8144491610079,45.0954659967472,33.8843625647834,58.0151599526662,5.33523395239245,14.4077340335334,45.7783403991407,44.0432958346048,35.621202897742
"CDC23",1714.72500771172,1677.04148175477,1686.44404008656,996.43999612383,948.466368613577,874.99520708743,1190.08643565416,1157.97668238626,1199.69994563914
"CDC25A",492.935025276952,458.560753195325,438.230146410839,295.812721792898,382.226003901995,249.149920703798,357.431108261623,360.204273445091,345.665258860349
"CDC25B",468.258338623247,476.542953653097,448.117976275485,269.731742874229,259.456746526457,291.928007171799,334.581249279518,299.416882640887,297.382068431476
"CDC25C",57.91344679066,51.1997107637913,39.1531895433255,8.27798878912817,72.6256818295703,221.91935831042,59.953153711488,49.1307747077471,43.7401058114925
"CDC26",674.051781323212,735.097781014475,591.082620660953,1045.55728568939,690.115329947259,849.154815016054,584.238393989764,630.426019826471,634.435738502928
"CDC27",597.678165517538,548.063000344097,543.329714607897,450.074235100319,396.550595227677,430.885648682949,1247.31865571822,1218.16204869285,1136.31115905131
"CDC34",389.121975612046,478.012652779162,563.414352479413,385.318026391895,305.416545988213,567.309622081804,341.096678175992,369.66255176955,427.980289419649
"CDC37",1433.37407109031,1661.12477902743,1602.28818234469,873.159659609753,733.704451263145,827.846201348161,608.163075242982,643.114209202303,662.453892564849
"CDC37L1",882.649978300263,756.965311764632,871.308056052886,994.111859171894,1080.09461024212,786.610555532897,2184.88304990544,2079.29530511766,2180.87418482112
"CDC40",294.961233423964,210.189496614767,212.759949795419,82.7798878912817,162.964944593182,205.309490249207,302.265292703277,301.601470555982,319.28978493729
"Cdc42",1427.72677296642,1194.36832682003,1205.71508445557,1609.81016126468,1492.58156667689,1284.47252476888,2949.3461602198,2995.11691755694,2697.6252780268
"CDC42BPA",3718.31489835738,3021.91296016051,2950.81720010934,1955.19487069766,2097.46313054872,2252.37822130812,2564.94594198708,2531.84632715077,2646.16192285616
"CDC42BPB",9946.2830189528,10668.9842236929,10456.1291201898,4372.57717005353,3683.91799132028,3695.62610450543,1574.02341418623,1494.0213406823,1757.25591959743
"CDC42BPG",591.695474042404,552.131660232168,515.467222473845,176.570909191252,603.943188930858,371.293184310343,139.792342510368,124.097827761067,164.869376452953
"CDC42EP1",132.597251722699,195.805667928105,235.325399016145,132.447820626051,244.447416889773,244.586088383837,107.301783780561,89.1209687619514,101.421461097728
"CDC42EP2",146.127583531138,221.325363985086,159.569962346564,129.688491029675,170.050376966799,99.9767952517876,136.522358827946,175.724396033452,132.880895790078
"CDC42EP3",503.407870223916,614.755645346361,614.29948799197,116.925617945368,166.471058015682,359.217667098134,363.16206395887,392.522382589489,420.937772487342
"CDC42EP4",3759.7999448206,4334.77037183669,3637.18767658927,3415.42052727076,2477.12040640637,3400.33348136951,965.274100687044,1173.7164760295,1107.06343339231
"CDC42EP5",4.93603291835094,7.22808316946727,5.16841875262254,0,1.84026533411486,0,11.1408960518185,7.15212745706813,8.05168188582147
"CDC42SE1",1070.83831979172,1127.5076808803,1104.81458147717,797.220316487179,1024.29468104415,594.4473212786,871.160026822243,840.598444769742,894.018930311448
"CDC42SE2",2007.85181979927,2438.66626223184,2491.8435754556,887.000415541805,1148.07974998914,974.022904885435,1142.90441194231,1213.55499208811,1174.42318860738
"CDC45",63.9657987967815,95.2911736669714,79.5193892641229,110.023016849484,140.398270642752,101.946217775567,62.3132168488477,74.4899542713151,67.0133209388781
"CDC5L",476.952748156909,485.175443232136,387.143055679664,335.200706376484,281.707853965545,209.994579506082,362.68219893964,390.353043656382,338.654456086716
"CDC6",26.1625296735798,84.3173453159593,73.8823961226189,10.0096781956096,35.3913564215052,34.0453488019423,32.1055243111851,33.878757775146,27.3713677940476
"CDC7",244.549011356811,197.517721932976,173.837757789244,303.841818772296,260.066384086754,207.79473818294,472.907957529142,389.038921083251,464.469694904656
"CDC73",316.063626106492,306.866682852328,289.346127414481,254.718863589491,627.694560586542,427.07302963321,450.705238510733,490.187580957101,358.717687134837
"CDCA2",292.772877023283,380.730480768271,339.409190556978,132.028514145625,194.868719112594,371.353155534667,288.744194336176,291.638292421272,230.610953170041
"CDCA3",98.6583062579594,143.898176844963,143.001389636252,16.4630646244492,18.831241705328,0,146.864652793274,131.629339489902,160.566795836099
"CDCA4",652.403732944903,608.142886863992,645.374750769274,324.848714112881,457.019313054796,282.648853125132,372.011282242713,407.791656056003,390.198674657423
"CDCA5",48.7091945103793,62.1752594842798,40.2954450370111,85.5392174876578,35.4271618680831,10.711799491263,30.1786266882828,43.3017136357504,33.8071536992425
"CDCA7",423.727719166971,418.714802158842,331.426510002168,264.974265583782,293.782060252118,274.363795778433,316.335770579469,294.719291669109,279.500531721745
"CDCA7L",88.4770939366073,74.205033762455,58.510150410891,209.32334032467,74.3850508384746,148.567919703943,113.352854421968,100.352574944874,93.2539557745844
"CDCA8",121.772986275948,138.734347655221,157.958144545084,96.576535873162,189.535315994244,69.6266966932092,89.0988026035016,83.0788691848699,80.291990035701
"CDCP1",8.97556108750142,10.4761046833901,19.669424335182,0,18.6320092035503,0,20.0783860462786,18.8378682983788,13.54789741351
"CDCP2",0,0,1.61181780148044,0,0,0,0.958051640897867,1.00701659618024,0
"CDH1",27.7887102354233,42.4751764137582,46.7437738433734,104.85119085302,147.912952155461,17.8945714897906,58.7920864336334,32.6025165045032,36.2518132707096
"CDH10",826.020768452567,770.328470234712,864.280459079043,516.830111796429,565.063048370398,559.568083081099,761.899673871634,875.391710872405,714.958705178647
"CDH11",2787.39735708425,3112.66507938244,3167.43879318085,1752.53708063473,2101.23831126457,1664.94539411343,1573.05473388828,1687.36558146827,1523.66924970981
"CDH12",587.53562608759,548.24067395857,538.609018385586,1279.79695004211,990.135028533279,1041.40981430709,1016.70544706122,1043.53814992817,808.11882615154
"CDH13",3095.74529126596,4874.13477252361,5386.0495465739,867.676494658808,832.75247533165,871.79478531582,1750.81740657444,1857.97234251294,1573.18704638283
"CDH15",27.0606636168774,20.4157568455844,43.519080639972,22.0746367710085,26.5703714010623,0,19.1610328179573,3.02104978854072,17.3731206509996
"CDH16",1.25430000062525,2.17309669620072,0,0,9.19522128448269,10.8326749522433,1.07035381771423,2.56217249790619,0.662392685674501
"CDH17",1.35386043602417,2.78517772851638,4.83778820781376,0,0,0,3.8387777780983,2.52179466209496,1.41139071530796
"CDH18",205.05563456558,226.053895240981,290.274459126612,359.991661360966,184.251900662197,188.53371181464,206.687027924798,192.621789015806,183.384258298052
"CDH19",1.3656970752346,2.91158941136886,1.63687094870389,24.5408568542405,33.9145887373964,0,12.6068490236451,14.4247127347663,15.60767221576
"CDH2",12670.0590312181,16656.0805678072,18341.8108616378,3547.09551094914,3790.3747304262,3634.94850245954,7867.93604133165,8680.55529847595,6993.80237932811
"CDH20",254.370237998648,321.085976645264,356.212492791621,193.159275123403,118.684282726849,112.475340829829,180.445155027501,164.989414699063,149.946560453688
"CDH22",524.326872401884,626.531150871588,886.667151182904,392.586316446305,344.974049465088,870.482877294278,200.179297865839,194.572037307006,223.005366381014
"CDH23",211.786129332542,146.519684761333,202.825686688598,73.3157889440581,401.795834265517,45.9835363088896,217.7471050533,188.681111524856,159.085113797115
"CDH24",628.601955896032,778.070525956099,849.055777864899,420.629510616643,444.863164651702,461.541096564822,350.252189447011,333.788407893103,389.835267427127
"CDH26",1.63332329372155,7.43094340228648,9.34256898252965,0,12.694004497149,0,4.3510170771992,5.0759466079522,3.86187109768958
"CDH3",55.4626611816348,132.684237856279,231.993316540462,30.3543649961074,26.5721820416875,21.4254667930059,58.9101054573995,78.5535315916505,37.5578923536119
"CDH4",5582.87575217532,7902.56357759292,8734.6582025657,1361.66065351858,1739.14810909068,1861.30930651719,2042.87805591591,2429.97809911244,2151.00240411425
"CDH5",583.042477264009,768.007071264529,692.941567197703,225.471226941842,468.341639602959,109.843660663616,319.765742744568,383.812732771894,318.132304845019
"CDH6",772.111807816217,866.685810609059,873.5888466171,126.747899657672,390.622178243923,278.888443874702,606.294062662506,660.289055944742,557.069752776168
"CDH7",507.935376145139,659.973829387546,521.99622302943,753.414879240314,746.629719727496,551.993036270842,892.687968001796,948.190033213887,788.41776259921
"CDH8",3264.73200289742,3544.11081163351,3175.69201847197,1763.27046766696,1520.83458228655,1185.07613048973,2477.72514908792,2669.30083592894,2290.809218288
"CDH9",98.8773383561073,86.8541269126131,117.17995067994,140.312512385804,50.4385699614306,35.1450713907684,185.091918549937,175.069101770063,163.726430600654
"CDHR1",102.830521744134,285.356601364418,227.266310008743,82.7798878912817,219.648403582115,235.659588807785,93.410034987542,157.094589004118,140.86314041351
"CDHR2",16.2363981701264,18.5597789505313,16.1181780148044,0,21.2562971208498,0,41.6752463790572,38.7701389529393,36.1548727061344
"CDHR3",11.2584028876174,8.76195566909708,1.90204663865476,0,0,0,5.44670301434981,7.3252353572626,7.32866248814482
"CDHR4",9.4712322659071,6.49592263268595,3.22363560296089,0,0,0,1.91610328179573,6.04209957708145,5.16498181516205
"CDHR5",2.829587618298,1.01629201201082,0,0,0,0,0.51489703534087,0.539281287533109,0
"CDIP1",928.325412715344,1020.26543791958,888.414816278092,769.72370543398,858.567147444588,688.724144129066,772.645087524906,760.167487541637,871.246358380763
"CDIPT",1568.51619066643,2158.26136574659,1699.03937159853,963.746439865098,977.836425018082,761.414382588797,701.147547107122,793.975644924773,699.064331855101
"CDK1",64.9455926805058,81.1990329085744,51.5781696473742,33.1119551565127,26.5703714010623,94.6208955061561,132.690152264355,115.303400262638,93.9087602756737
"CDK10",347.99877734084,371.412916978421,401.727707520909,635.334153321594,445.962114437211,887.609703332295,475.191140871138,385.154101058527,591.953675550788
"CDK11A",391.983319122472,323.423431323948,259.951616043697,689.149060253786,251.009951878317,248.942149938875,290.776640599626,246.364150911801,316.374216922933
"CDK12",1118.25726344802,1239.05385973193,1161.38373328183,1257.20613240948,1330.66803997667,1406.82975685417,1644.30917384391,1594.24922409271,1605.03976613761
"CDK13",1894.6241771138,2019.0779469302,1882.16905168568,1904.9147245905,1800.06007889418,2352.61056602606,1414.94228070032,1398.23165138728,1290.60929290951
"CDK14",1102.61374800508,1248.39206946331,1400.70044053498,668.652442506992,481.384280840414,703.437931783132,956.292699113165,1021.49591885632,1026.49327203186
"CDK15",9.14310199279671,2.81385084838195,8.95307535749693,7.31782596127569,14.6023666452129,44.9039465188799,11.509225375927,10.8289527190752,10.7230763265185
"CDK16",3053.08210704077,3307.36063674511,3812.49828114924,1508.42979981009,1471.72198009253,1637.33259665355,2256.90461208748,2365.0769961497,2807.8675931098
"CDK17",1110.06112830891,1204.19338646365,1507.76123984824,849.26068856271,981.271294016493,969.724495062375,1361.9750499096,1392.39283986583,1288.32058600929
"CDK18",20.5122894037496,33.2935956346938,24.7459253336993,0,42.8661639962,8.39204408299435,18.3961638203504,20.561098262085,35.0976310934143
"CDK19",1784.20416821837,1649.10669184892,1893.24861162289,365.451684922776,922.048270013976,1134.36009238049,1419.89370152449,1509.57901616016,1441.26035222161
"CDK2",82.3591939944374,132.030761678781,126.986087889721,53.9826515341866,84.4586440323992,51.2767454516841,126.700010839152,108.257892989541,112.559557693081
"CDK20",321.506293435429,405.153013813754,348.122144153053,213.028915088797,509.512596106291,321.388360579709,246.622406117412,228.686755959315,283.955605883248
"CDK2AP1",2250.05406771963,2345.8185495848,2420.61203686356,811.482624927733,1201.85789835548,1134.01307616559,1334.45338928715,1599.84362487251,1629.66857609266
"CDK2AP2",170.093977944369,262.792273831655,199.846294549646,193.275259288555,37.0789220205847,107.466285804172,192.996626960207,211.15923904157,232.788238645061
"Cdk3-ps",6.76516590421936,6.95991710644923,12.8945424118436,0,0,0,29.2205750473849,12.587707452253,30.0508032882156
"CDK4",4172.44554287137,3904.37607185799,3195.8152550881,1653.45167882835,1713.65936431688,1635.32112857068,2058.83828388141,2083.47469771911,2144.17868862012
"CDK5",826.514225619978,872.376063735353,904.738533520336,489.364926875393,508.813222570326,586.23124403944,712.115825841986,688.874129676453,824.991926843256
"CDK5R1",16551.6549012631,18758.368585302,17357.6659041429,4517.02254926761,5324.70242877289,5116.66955699327,5708.07167646949,6479.64828812176,6146.79790384422
"CDK5R2",1550.57602524708,1846.69800557786,1950.29953979134,582.218544835348,333.015321559981,549.872373884832,685.964974882873,727.569490740225,922.653569708494
"CDK5RAP1",86.6103439227999,101.734782862499,117.604398087555,61.811866834962,59.0684454360076,116.133954254397,110.570493752517,80.9246644231825,102.740748619497
"CDK5RAP2",2158.37981862348,1753.27799006476,1550.12904854186,1150.35963939072,1269.22663977751,1323.61446958869,1059.45333342241,975.528542986015,1079.42964938164
"CDK5RAP3",951.846640978147,862.40398306225,824.790231865917,647.591934876078,233.633862849117,696.379602147341,337.901334557701,310.059412009891,437.089733186044
"CDK6",748.790144069999,672.157531087615,527.581850766253,549.787739019473,604.605913931189,438.197324717699,622.235064188771,622.696871853912,571.163854553734
"CDK7",522.660887899394,505.984358259561,541.889905501036,1007.29028521991,960.429904102442,1074.15836572419,936.454732705989,874.617945352843,891.695558562287
"CDK8",556.220232492202,535.962508193434,604.014175180069,403.891805778275,454.006746654454,812.86560757814,954.457379952368,987.175726939363,987.484135689756
"CDK9",1234.2282275077,1428.11273270162,1664.69580636191,1248.09374532314,706.823515895823,769.098384592058,757.717731102408,671.490630075907,752.197949158213
"CDKAL1",177.287231588125,190.617475465764,191.652392550858,133.529812805682,221.214077025559,210.60306683646,331.904268968629,331.028879014799,300.40635884793
"CDKL1",116.586341628205,79.6979701381065,125.700368412728,268.219309465726,382.981176330677,241.534227984457,96.2296487290036,81.000614958494,99.2488128664858
"CDKL2",217.415151507308,146.230081031899,195.884732145106,152.919649352493,237.179739074041,160.47527410228,339.833173630754,297.307872978709,325.953396361225
"CDKL3",224.194101753611,126.807069603974,159.572224391714,308.232710350227,295.038411480728,294.890062642376,297.358105903941,277.970882122033,278.702415522512
"CDKL4",44.2697188047059,28.440210321226,30.9730573740947,112.942828861312,0,36.1673949205491,68.5626934893628,60.5069105957238,57.5885284072701
"CDKL5",428.911518327507,410.635109280505,456.144437818966,270.414300444854,244.447416889773,126.756293979945,454.116477785589,471.787275310443,423.528508843288
"CDKN1A",217.244634130586,206.794164087684,166.988801018694,52.6777592055679,87.9902222329451,97.7287003801945,168.735454696386,141.774159317146,158.785174170439
"CDKN1B",767.169813538475,988.308229115791,1057.35247777117,405.62145066728,595.176319383796,426.686679735308,1137.20729774577,1075.4937247205,1037.22225724482
"Cdkn1c",1119.44049369232,1080.19346346724,1020.8169258613,763.897145205533,470.522162573209,556.272564160161,306.47883402674,319.190618759245,356.621369588742
"CDKN2A",0,0.477962090093619,0,0,12.707806160307,0,0.395402330467016,0,0.760677015015758
"CDKN2AIP",417.585556555614,422.749856470483,439.12944721814,474.733254087837,366.749327587939,201.692629354015,408.885216766901,433.051397280725,383.163030458331
"CDKN2AIPNL",480.326779199574,495.082103505422,564.136230518155,728.463013443279,480.038043312526,1215.78924225835,366.933778463883,411.366279539629,423.998052644667
"CDKN2B",16.2363981701264,24.5917071094539,11.2827246103631,0,15.9422228406374,0,12.9336971521212,7.04911617326169,9.39087602756737
"CDKN2C",156.624312361292,187.658552630878,177.714600993275,128.654556245759,50.797902768824,106.364669407386,81.740877772465,67.6004201079512,81.800118430943
"CDKN2D",422.168978534008,356.181836490087,342.130864324126,332.213479643863,214.656202845361,322.184553754046,204.005976171984,225.637198092731,213.977115498091
"CDKN3",12.3337998383782,9.31184482690278,4.91006282329329,0,23.9663680438139,30.1454554130981,24.190299434857,17.7989060413159,19.6457973095792
"CDNF",15.4523624641632,15.4276819402921,16.2360027892066,132.003330114804,132.253526759375,66.0071860564304,53.9403251812975,51.800426269062,41.460056224573
"CDO1",300.171654194364,280.788834128236,257.764966229099,65.1827351565889,169.564669110607,181.845748050257,272.1170592948,275.869566504045,320.76318826569
"CDON",1602.3828677388,1952.6567465918,1960.04905849728,967.018691699466,1341.77503221328,1274.80223514921,1461.73819396191,1397.31376971036,1406.44552605722
"CDPF1",64.8263931146517,63.8032476399318,40.7739948658142,0,58.9796093306345,43.674580050308,48.39313577082,52.8934690311213,58.7851028533795
"Cdr1",357.200759742782,132.702419496299,116.050881706592,3611.96244165626,995.503248493135,3002.87445738405,1353.72696858869,1101.17264792309,1075.72484895784
"CDR2",361.812228339423,298.759932888272,313.22773886762,238.77099974903,250.558552755712,91.5262842984646,168.397038155901,166.226551687234,152.605375632383
"CDR2L",2159.93327630486,2065.1763143471,2255.27159423124,1244.15775053963,1201.35235427066,1770.82145474035,760.376367775844,812.337580628269,920.484120516625
"CDRT4",0,0,1.61181780148044,0,0,0,2.39512910224467,1.51052489427036,0.469543801378368
"Cdrt4os1",0,0,0,0,0,0,0.479025820448933,0,0
"Cdrt4os2",6.76516590421936,2.78396684257969,4.83545340444133,22.0746367710085,3.54271618680831,0,17.2449295361616,19.6368236255147,11.7385950344592
"CDS1",601.409574176706,755.110587931168,829.900541212399,459.504044763868,463.83970211611,279.072390981755,225.610772005359,207.77604943652,231.270262809295
"CDS2",1724.51448697878,1989.66703674664,1636.60636281908,1711.28812060958,1457.26217428372,1602.65154395486,570.644736721211,600.374480816851,577.964910777556
"Cdsn",0,0,0,0,0,0,3.0069557329013,1.05028389768379,0.975209088036416
"CDT1",116.360853552573,183.277817136496,177.299958162849,0,0,44.6324978802623,62.2733566583613,58.406962578454,60.5711503778095
"CDV3",1698.58115992475,1467.38243893486,1457.30561054912,1384.94643141958,1681.11466471357,1532.94556353198,1388.68392223276,1429.61702717369,1339.29259727943
"CDX1",0,0.463994473763282,0,0,0,0,0,0,0
"CDX2",0,0,0,0,0,0,0,0,0
"CDX4",0,0,0,0,0,0,0.479025820448934,0,0
"CDYL",200.780294114694,159.004922362199,195.952900806299,202.12009233427,172.967975852001,135.785379582603,221.390081614274,255.336845962517,252.736193881285
"CDYL2",504.054953550534,371.244914294249,291.556782507828,257.992784030845,295.538354008162,219.440463184513,261.189912736298,296.347804089853,300.580710574472
"Ceacam-ps1",0,0,0,0,0,0,0,0,0.469543801378368
"CEACAM1",45.6556922859753,26.5066264865731,28.6769127095206,206.994654288922,25.8390539312145,1.82261477947759,62.4531404269244,63.119818795679,57.0397468836465
"Ceacam10",0,0,0,0,0,0,1.18217437039394,0.615172071304661,0.807446786058314
"Ceacam11",0,0,0,0,0,0,0,0,0
"Ceacam12",12.1772986275948,5.56793368515938,1.61181780148044,0,0,0,7.66441312718294,9.06314936562217,8.45178842481063
"Ceacam15",0,0,0,0,0,0,0,0,0
"CEACAM16",186.492977178763,120.873407301435,102.08731669999,141.746962386141,333.684822992003,296.074671396424,91.3418499777734,65.5770136948112,90.1975250259683
"CEACAM18",0,0.399623238746423,1.75790962294339,0,0,0,2.69383907156541,2.69043286803381,0.62874743957992
"CEACAM19",2.76753454045088,1.83638941087071,1.06061142246202,14.7348490548785,5.8140537305935,0,10.5190213265661,9.68675779252588,4.52230906815099
"CEACAM20",5.02525145632311,1.37263497015261,2.90714390949305,51.1671347246463,0,10.4775098486321,10.5599426177421,12.4749518273938,10.083157104948
"Ceacam3",2.35173681545775,1.54894916726121,1.78912044448405,0,11.945635550435,0,4.18462307353332,2.25080926931509,0.820406606173228
"Ceacam5/Gm5155",0,0,0,0,0,0,0,0,0
"Ceacam9",1.35303318084387,1.39198342128985,0,0,0,0,0,0.503508298090121,0
"CEBPA",120.444305193273,129.019054749004,112.854194147427,270.461465529651,131.108251009397,85.7121327941275,44.0770408473074,46.3357323998276,58.2430631570083
"CEBPB",38.6380308693052,69.8734267727841,81.5950027241027,46.908603138393,56.6834589889329,103.547395082209,24.4487286340027,43.3017136357504,35.1638296056813
"CEBPD",68.730412971173,106.823737745746,101.104939737316,11.0373183855042,21.2562971208498,49.9883976258938,50.0008459712205,52.3876491816532,45.1379730436623
"CEBPE",0,0,1.61181780148044,0,0,0,0,1.00701659618024,0
"CEBPG",645.376670686163,437.453441319495,453.30200514634,256.617652462973,509.717727309163,323.139284653099,592.271965148588,612.785210726564,570.209537236333
"CEBPZ",403.514337454366,310.274571060267,329.052594165438,321.286569647474,163.935635921265,136.056609844689,296.209877749649,290.725509417176,292.508826492264
"Cebpzos",53.2009147703081,35.3508285091022,48.4143191317963,21.0174770323777,144.774264887905,46.416857726891,122.551419206379,111.649657297504,119.035334049407
"CECR2",367.533781617353,402.601548926256,439.509174296226,225.713456960119,321.21040975751,204.241047911591,326.692639774554,282.022881001466,279.38774080809
"CECR5",190.771865874015,281.684909701554,269.976637962646,339.858532878614,753.640313250981,395.539482794347,401.767822990163,317.52287115307,375.704286411654
"CECR6",2654.65110081567,3468.8226858543,3271.9901370053,2946.96400892963,2634.00948489198,3145.69845060089,748.717357361683,864.523747820737,812.780320185955
"CEL",1.35303318084387,2.78396684257969,3.22363560296089,0,30.1130875878706,17.8529991521049,14.8498004339169,9.06314936562217,13.6167702399727
"CELA1",0,0.927988947526564,0,0,0,0,2.39512910224467,2.01403319236048,0.939087602756737
"CELA2A",0,0,0,0,0,0,0,0,0.469543801378368
"CELA3A",0,0,0,0,0,0,0,0,0
"CELA3B",0,0,0,0,0,0,0,0,0
"Celf1",5500.43503522513,5106.63581784179,4598.9945485888,5290.16344702228,4692.30587348267,5009.01732921281,4401.96504744874,4510.6458010365,4395.000742496
"CELF2",8245.53667142706,7898.52581997066,8060.67806693028,3417.37228986207,4432.78534233925,4398.05531444815,10633.6008737252,10923.7765433685,10312.5483000898
"CELF3",3235.99176667649,3339.19892021472,4061.40080127452,1865.0470185884,1873.94622929008,2662.21244788611,2511.39509644456,2486.007609095,3060.62706591372
"CELF4",3303.87545428741,3158.05153649784,2943.5221712269,2491.39041449399,2195.84638071103,2152.7570531915,2900.92008501226,2700.70603996967,3106.51803734041
"CELF5",5188.80468270176,5103.62777814581,5313.06564002612,2489.48016901583,3047.34533600248,3123.66184344336,3018.3773847179,3073.13632191522,3715.98467073792
"Celf6",900.993968806963,841.013059211363,881.177678916539,304.540415904558,259.469805693273,732.598802806682,461.073343755273,478.166955366541,557.84420334481
"Celrr",0,2.10258662725688,0,15.4912380825905,0,0,7.71552787971721,7.80304556439078,8.23604797310009
"CELSR1",9195.97723306296,14127.7460601635,17003.647078932,1486.29623650251,2474.3573591475,1983.36249816431,1427.03621491592,1532.31905160377,1348.76857328106
"CELSR2",24186.4459257188,33339.3167174162,38096.5352880535,4455.9451477081,4998.53937834931,4460.30248736476,5329.7963788819,5673.10179914767,5728.30185311826
"CELSR3",25530.5026166397,33220.0502941808,35563.1305226307,7898.81074618738,7440.4832576117,7796.55288280457,7047.86477486892,6874.91230615785,8443.50531762558
"CEMIP",361.176088051929,599.039076281035,609.407513546714,274.331999331211,252.289627062211,343.090333114749,138.64050313782,152.06799994878,130.896788391499
"CEND1",474.960035735875,468.589033870625,488.322997342278,516.779330177873,429.175263194812,625.338632223466,350.800216830167,399.999729041401,438.534246687041
"CENPA",137.110665099743,140.431237144631,125.522342847314,177.799610799497,123.807450968019,231.777102941329,185.713137865204,160.107996325923,177.192341760791
"CENPB",5966.53207726207,5826.83788983093,6342.46230258343,5780.79550440784,6720.37844772015,7505.40084354491,2712.68091059625,3000.64844740723,3396.45241119836
"CENPC",877.895898222573,651.27340252824,552.413729554542,4122.51773738695,2400.44887190382,2139.84783120809,2296.4871472512,2082.38989068085,1592.87019329388
"CENPE",399.91354159789,154.365470759369,142.123323031858,152.040289003559,161.495918404937,37.5538117382854,104.582424708948,106.391162361889,86.0431227225464
"CENPF",1386.13209433573,718.709115961318,665.354356118205,295.226143979643,352.235617624341,214.336221566683,334.871305892971,309.479474769796,296.048708919014
"CENPH",23.7953148239329,12.2835076679797,21.2419947301664,15.5940318224181,41.5912256651825,0,24.8674994727298,19.237954377845,24.9837265470242
"CENPI",60.2822015711,26.1986579268139,26.1200819581763,35.6971382798789,72.6998049727223,0,66.5783575437746,62.9190761440059,54.8681614259621
"CENPJ",327.902244529702,226.114382486534,214.317234768338,92.162192159774,137.369224279785,243.497880116477,142.357764478016,164.25619953843,151.350492266627
"CENPK",6.45679353241127,4.72292684289373,2.31828337817215,39.1840294270602,0,52.5717942023077,23.9424895435215,28.5546143328913,23.7709922338149
"CENPL",32.2129336123653,55.8443419114413,45.969140048551,29.5317124217421,80.4670124209402,65.6062305207074,80.6685134087239,73.625865432112,63.7716764327547
"CENPM",68.5183044974305,68.9423190151449,82.4255723835524,49.864615384127,133.726731885511,51.8764197318255,60.0426610691138,48.0086621458533,58.7979877195696
"CENPN",46.6027738683737,25.8465845087469,21.2312269054201,33.7001206239522,12.5811400093949,34.5834653696741,44.2861406051179,39.9726926905412,47.1858541693743
"CENPO",93.3720919889351,76.5396578332408,99.264037913733,117.204084138396,112.061905910497,124.323163658782,153.170992001858,119.496062999226,147.168988900427
"CENPP",8.30974505853609,8.98123555375361,2.59418229246153,20.7089604473364,16.9311260327489,0,29.3625968408992,27.3931376453,21.7965948141038
"CENPQ",27.0606636168774,13.9198342128985,20.9536314192458,5.51865919275212,0,23.2088988977364,52.6928402493827,44.8122385300207,36.1548727061344
"CENPT",324.596206361303,370.769161035525,329.005588712328,349.048953950685,471.480037887867,656.511750483152,424.581039802231,350.20619253408,470.05232188568
"CENPU",22.931783919749,24.8186076178132,11.1836973621279,30.6666771225969,5.22103733731542,30.2072126597283,43.589465300749,36.7475547844343,36.6288951682879
"CENPV",516.227059955077,520.244402630875,604.974979970007,533.686777696368,399.276022922569,631.914425147952,428.259663646212,422.384088578644,431.914605802575
"CENPW",8.62219657360174,10.3587075225148,19.111397205306,0,0,0,41.0423826007109,30.980124173261,36.3336216285104
"CENPX",133.405574902519,101.305515033482,107.296967496519,124.943493568367,133.154725604476,89.8012821124093,173.650664989071,175.943509224913,184.727976137076
